,Y,Y_RF,sig_1,pos_1,bal_1,sig_2,pos_2,bal_2,sig_3,pos_3,bal_3,Y_close,PL1,PL2,PL3
272,1111.55,1143.6880141023876,1.0,1.0,984570.0,1.0,0.0,1001425.0,-1.0,-1.0,1125770.0,1057.0,-27275.0,0.0,-29875.0
273,1058.0,1115.7436217555114,1.0,1.0,996070.0,1.0,0.0,1001425.0,-1.0,-1.0,1137770.0,1081.0,11500.0,0.0,12000.0
274,1078.0,1069.671424851575,-1.0,-1.0,1010870.0,-1.0,-1.0,1016225.0,-1.0,-1.0,1121470.0,1048.4,14800.0,14800.0,-16300.0
275,1054.07,1066.57027104925,1.0,1.0,990035.0,1.0,1.0,995390.0,-1.0,-1.0,1103470.0,1012.4,-20835.0,-20835.0,-18000.0
276,1016.78,1047.2430565634818,1.0,1.0,1004695.0,1.0,0.0,995390.0,-1.0,-1.0,1120320.0,1046.1,14660.0,0.0,16850.0
277,1059.54,1020.8568837314774,-1.0,-1.0,1007735.0,-1.0,-1.0,998430.0,-1.0,-1.0,1124000.0,1053.46,3040.0,3040.0,3680.0
278,1050.65,1046.4081912916445,-1.0,-1.0,1005990.0,-1.0,0.0,998430.0,-1.0,-1.0,1124340.0,1054.14,-1745.0,0.0,340.0
279,1060.42,1056.4154056042107,-1.0,-1.0,999850.0,-1.0,0.0,998430.0,-1.0,-1.0,1133620.0,1072.7,-6140.0,0.0,9280.0
280,1081.38,1057.288691589828,-1.0,-1.0,993545.0,-1.0,0.0,998430.0,-1.0,-1.0,1144265.0,1093.99,-6305.0,0.0,10645.0
281,1098.24,1073.824826361913,-1.0,-1.0,994915.0,-1.0,0.0,998430.0,-1.0,-1.0,1145020.0,1095.5,1370.0,0.0,755.0
282,1093.93,1094.9314330252378,1.0,1.0,999450.0,1.0,1.0,1002965.0,-1.0,-1.0,1148770.0,1103.0,4535.0,4535.0,3750.0
283,1103.35,1099.1220264954386,-1.0,-1.0,995125.0,-1.0,-1.0,998640.0,-1.0,-1.0,1153270.0,1112.0,-4325.0,-4325.0,4500.0
284,1105.74,1104.5186424230783,-1.0,-1.0,990495.0,-1.0,0.0,998640.0,-1.0,-1.0,1154770.0,1115.0,-4630.0,0.0,1500.0
285,1115.27,1113.5694579253986,-1.0,-1.0,984055.0,-1.0,0.0,998640.0,-1.0,-1.0,1161345.0,1128.15,-6440.0,0.0,6575.0
286,1130.8,1119.2586010044427,-1.0,-1.0,976955.0,-1.0,0.0,998640.0,-1.0,-1.0,1169770.0,1145.0,-7100.0,0.0,8425.0
287,1140.63,1131.53712322171,-1.0,-1.0,987520.0,-1.0,0.0,998640.0,-1.0,-1.0,1157020.0,1119.5,10565.0,0.0,-12750.0
288,1120.67,1143.162621990498,1.0,1.0,979145.0,1.0,1.0,990265.0,-1.0,-1.0,1149230.0,1103.92,-8375.0,-8375.0,-7790.0
289,1102.31,1118.9440524943398,1.0,1.0,965335.0,1.0,0.0,990265.0,-1.0,-1.0,1134615.0,1074.69,-13810.0,0.0,-14615.0
290,1066.76,1103.833776530092,1.0,1.0,973945.0,1.0,0.0,990265.0,-1.0,-1.0,1139260.0,1083.98,8610.0,0.0,4645.0
291,1083.0,1080.6870622639751,-1.0,-1.0,968065.0,-1.0,-1.0,984385.0,-1.0,-1.0,1144650.0,1094.76,-5880.0,-5880.0,5390.0
292,1100.0,1085.1522709329986,-1.0,-1.0,976865.0,-1.0,0.0,984385.0,-1.0,-1.0,1138470.0,1082.4,8800.0,0.0,-6180.0
293,1090.07,1094.3126927603887,1.0,1.0,989025.0,1.0,1.0,996545.0,-1.0,-1.0,1154465.0,1114.39,12160.0,12160.0,15995.0
294,1116.57,1093.8960415979302,-1.0,-1.0,982310.0,-1.0,-1.0,989830.0,-1.0,-1.0,1162270.0,1130.0,-6715.0,-6715.0,7805.0
295,1128.26,1116.1763604828723,-1.0,-1.0,966690.0,-1.0,0.0,989830.0,-1.0,-1.0,1177020.0,1159.5,-15620.0,0.0,14750.0
296,1164.67,1131.4572860564608,-1.0,-1.0,966525.0,-1.0,0.0,989830.0,-1.0,-1.0,1179770.0,1165.0,-165.0,0.0,2750.0
297,1165.53,1161.3024320504048,-1.0,-1.0,979790.0,-1.0,0.0,989830.0,-1.0,-1.0,1166770.0,1139.0,13265.0,0.0,-13000.0
298,1147.0,1166.1770713459089,1.0,1.0,980735.0,1.0,1.0,990775.0,-1.0,-1.0,1171715.0,1148.89,945.0,945.0,4945.0
299,1150.0,1149.938046095324,-1.0,-1.0,980430.0,-1.0,-1.0,990470.0,-1.0,-1.0,1172575.0,1150.61,-305.0,-305.0,860.0
300,1151.26,1150.2149213727746,-1.0,-1.0,988850.0,-1.0,0.0,990470.0,-1.0,-1.0,1164480.0,1134.42,8420.0,0.0,-8095.0
301,1118.88,1147.9362346377486,1.0,1.0,978830.0,1.0,1.0,980450.0,-1.0,-1.0,1146690.0,1098.84,-10020.0,-10020.0,-17790.0
302,1102.53,1134.6141447731752,1.0,1.0,976465.0,1.0,0.0,980450.0,-1.0,-1.0,1146170.0,1097.8,-2365.0,0.0,-520.0
303,1095.64,1095.9088824228995,1.0,1.0,976140.0,1.0,0.0,980450.0,-1.0,-1.0,1144765.0,1094.99,-325.0,0.0,-1405.0
304,1082.89,1095.6185778363183,1.0,1.0,955695.0,1.0,0.0,980450.0,-1.0,-1.0,1118270.0,1042.0,-20445.0,0.0,-26495.0
305,1041.41,1093.7237145833583,1.0,1.0,949310.0,1.0,0.0,980450.0,-1.0,-1.0,1111590.0,1028.64,-6385.0,0.0,-6680.0
306,1044.93,1046.6929484265233,1.0,1.0,954795.0,1.0,0.0,980450.0,-1.0,-1.0,1125220.0,1055.9,5485.0,0.0,13630.0
307,1065.01,1042.0675260759424,-1.0,-1.0,981800.0,-1.0,-1.0,1007455.0,-1.0,-1.0,1102770.0,1011.0,27005.0,27005.0,-22450.0
308,999.27,1042.376176786161,1.0,1.0,986555.0,1.0,1.0,1012210.0,-1.0,-1.0,1101660.0,1008.78,4755.0,4755.0,-1110.0
309,1012.34,1009.1996830829562,-1.0,-1.0,974225.0,-1.0,-1.0,999880.0,-1.0,-1.0,1115770.0,1037.0,-12330.0,-12330.0,14110.0
310,1032.0,1012.2665230265152,-1.0,-1.0,983855.0,-1.0,0.0,999880.0,-1.0,-1.0,1103640.0,1012.74,9630.0,0.0,-12130.0
311,1014.94,1036.6816005384026,1.0,1.0,985305.0,1.0,1.0,1001330.0,-1.0,-1.0,1106190.0,1017.84,1450.0,1450.0,2550.0
312,999.04,1003.0734238307224,1.0,1.0,1003785.0,1.0,0.0,1001330.0,-1.0,-1.0,1115270.0,1036.0,18480.0,0.0,9080.0
313,1038.88,1022.0846314123663,-1.0,-1.0,1014850.0,-1.0,-1.0,1012395.0,-1.0,-1.0,1105645.0,1016.75,11065.0,11065.0,-9625.0
314,1022.5,1025.3007499773512,1.0,1.0,1008475.0,1.0,1.0,1006020.0,-1.0,-1.0,1102145.0,1009.75,-6375.0,-6375.0,-3500.0
315,1021.65,1021.6505541451073,1.0,1.0,1008650.0,1.0,0.0,1006020.0,-1.0,-1.0,1108270.0,1022.0,175.0,0.0,6125.0
316,1037.0,1016.3284563806627,-1.0,-1.0,1010150.0,-1.0,-1.0,1007520.0,-1.0,-1.0,1114270.0,1034.0,1500.0,1500.0,6000.0
317,1033.0,1032.4951781899933,-1.0,-1.0,1014120.0,-1.0,0.0,1007520.0,-1.0,-1.0,1109800.0,1025.06,3970.0,0.0,-4470.0
318,1032.89,1033.9862788090247,1.0,1.0,1015675.0,1.0,1.0,1009075.0,-1.0,-1.0,1115270.0,1036.0,1555.0,1555.0,5470.0
319,1040.25,1025.8865503281274,-1.0,-1.0,1017780.0,-1.0,-1.0,1011180.0,-1.0,-1.0,1115290.0,1036.04,2105.0,2105.0,20.0
320,1042.0,1040.1331321407652,-1.0,-1.0,1013780.0,-1.0,0.0,1011180.0,-1.0,-1.0,1122270.0,1050.0,-4000.0,0.0,6980.0
321,1055.5,1041.3215205712993,-1.0,-1.0,1001045.0,-1.0,0.0,1011180.0,-1.0,-1.0,1137755.0,1080.97,-12735.0,0.0,15485.0
322,1083.79,1051.14320842291,-1.0,-1.0,1003970.0,-1.0,0.0,1011180.0,-1.0,-1.0,1136240.0,1077.94,2925.0,0.0,-1515.0
323,1076.48,1080.4554571811977,1.0,1.0,1010730.0,1.0,1.0,1017940.0,-1.0,-1.0,1142270.0,1090.0,6760.0,6760.0,6030.0
324,1084.54,1080.7210777757793,-1.0,-1.0,1013060.0,-1.0,-1.0,1020270.0,-1.0,-1.0,1137210.0,1079.88,2330.0,2330.0,-5060.0
325,1079.2,1076.9297251995765,-1.0,-1.0,1017925.0,-1.0,0.0,1020270.0,-1.0,-1.0,1132005.0,1069.47,4865.0,0.0,-5205.0
326,1075.11,1076.0454858734565,1.0,1.0,993585.0,1.0,1.0,995930.0,-1.0,-1.0,1110485.0,1026.43,-24340.0,-24340.0,-21520.0
327,1026.55,1070.126247854424,1.0,1.0,998310.0,1.0,0.0,995930.0,-1.0,-1.0,1115270.0,1036.0,4725.0,0.0,4785.0
328,1031.82,1037.6351439292619,1.0,1.0,1005900.0,1.0,0.0,995930.0,-1.0,-1.0,1120770.0,1047.0,7590.0,0.0,5500.0
329,1050.79,1037.02922942641,-1.0,-1.0,1016180.0,-1.0,-1.0,1006210.0,-1.0,-1.0,1112385.0,1030.23,10280.0,10280.0,-8385.0
330,1035.0,1047.6657838575286,1.0,1.0,1008680.0,1.0,1.0,998710.0,-1.0,-1.0,1107270.0,1020.0,-7500.0,-7500.0,-5115.0
331,1019.6,1030.7300689477715,1.0,1.0,1018880.0,1.0,0.0,998710.0,-1.0,-1.0,1117270.0,1040.0,10200.0,0.0,10000.0
332,1043.76,1023.7235436776497,-1.0,-1.0,1027605.0,-1.0,-1.0,1007435.0,-1.0,-1.0,1110425.0,1026.31,8725.0,8725.0,-6845.0
333,1027.13,1032.5756786284603,1.0,1.0,1026290.0,1.0,1.0,1006120.0,-1.0,-1.0,1109520.0,1024.5,-1315.0,-1315.0,-905.0
334,1028.5,1028.4140364267553,-1.0,-1.0,1015190.0,-1.0,-1.0,995020.0,-1.0,-1.0,1122620.0,1050.7,-11100.0,-11100.0,13100.0
335,1055.82,1025.0938683185893,-1.0,-1.0,1013600.0,-1.0,0.0,995020.0,-1.0,-1.0,1126770.0,1059.0,-1590.0,0.0,4150.0
336,1060.0,1051.471573931192,-1.0,-1.0,1014245.0,-1.0,0.0,995020.0,-1.0,-1.0,1126625.0,1058.71,645.0,0.0,-145.0
337,1062.78,1061.3011118093484,-1.0,-1.0,999585.0,-1.0,0.0,995020.0,-1.0,-1.0,1143320.0,1092.1,-14660.0,0.0,16695.0
338,1090.65,1060.024071111055,-1.0,-1.0,992910.0,-1.0,0.0,995020.0,-1.0,-1.0,1149270.0,1104.0,-6675.0,0.0,5950.0
339,1101.0,1093.490093426518,-1.0,-1.0,991860.0,-1.0,0.0,995020.0,-1.0,-1.0,1148820.0,1103.1,-1050.0,0.0,-450.0
340,1105.0,1105.0762626969445,1.0,1.0,992610.0,1.0,1.0,995770.0,-1.0,-1.0,1150520.0,1106.5,750.0,750.0,1700.0
341,1103.01,1104.2590122648328,1.0,1.0,983105.0,1.0,0.0,995770.0,-1.0,-1.0,1139270.0,1084.0,-9505.0,0.0,-11250.0
342,1083.5,1107.999880874286,1.0,1.0,985230.0,1.0,0.0,995770.0,-1.0,-1.0,1141145.0,1087.75,2125.0,0.0,1875.0
343,1083.16,1084.1507072242828,1.0,1.0,984280.0,1.0,0.0,995770.0,-1.0,-1.0,1137900.0,1081.26,-950.0,0.0,-3245.0
344,1081.69,1089.2308064172169,1.0,1.0,978210.0,1.0,0.0,995770.0,-1.0,-1.0,1132045.0,1069.55,-6070.0,0.0,-5855.0
345,1075.0,1080.7101972357084,1.0,1.0,983160.0,1.0,0.0,995770.0,-1.0,-1.0,1139720.0,1084.9,4950.0,0.0,7675.0
