Date,Open,High,Low,Close,Volume,SP500,ADS_Index,Returns,Mkt-RF,SMB,HML,RF,Average_OC,Average_all,O-C,H-L,open_tmr,close_tmr,logVol
2016-08-26,787.0,799.4,787.0,793.36,8764,2169.04,-0.212973770092212,-0.002902378278498038,-0.15,0.15,-0.13,0.001,790.1800000000001,791.69,-6.360000000000014,12.399999999999977,793.5,796.3,9.078407700715356
2016-08-29,793.5,798.52,790.32,796.3,5354,2180.38,-0.202995466516383,0.0024234266394256017,0.53,-0.07,0.35,0.001,794.9,794.66,-2.7999999999999545,8.199999999999932,796.35,792.06,8.585599224080298
2016-08-30,796.35,798.0,789.47,792.06,8492,2176.12,-0.198537872466649,0.003272464326029643,-0.14,0.1,0.31,0.001,794.2049999999999,793.97,4.290000000000077,8.529999999999973,792.27,788.02,9.046879822823147
2016-08-31,792.27,793.0,787.2,788.02,7836,2170.95,-0.193627046091024,-0.004912683270947446,-0.24,-0.39,0.14,0.001,790.145,790.1225,4.25,5.7999999999999545,792.34,791.39,8.966483779064431
2016-09-01,792.34,792.89,786.33,791.39,9377,2170.86,-0.18826234880529,-0.0026173315151474187,0.03,0.12,-0.49,0.001,791.865,790.7375,0.9500000000000455,6.559999999999945,792.49,796.01,9.146015161419625
2016-09-02,792.49,797.1,789.4,796.01,9740,2179.98,-0.183063892396548,0.0019605356477385458,0.53,0.39,0.36,0.001,794.25,793.75,-3.519999999999982,7.7000000000000455,798.49,808.55,9.18399639663658
2016-09-06,798.49,810.89,795.43,808.55,14562,2186.48,-0.166259921784412,0.006887988265425106,0.26,0.06,-0.53,0.001,803.52,803.3399999999999,-10.059999999999945,15.460000000000036,809.21,808.39,9.586170674954657
2016-09-07,809.21,810.6,803.72,808.39,8218,2186.16,-0.163109310130265,0.013895287899114647,0.09,0.61,0.03,0.001,808.8,807.9799999999999,0.82000000000005,6.8799999999999955,808.79,801.8,9.014082149443356
2016-09-08,808.79,808.79,801.01,801.8,8246,2181.3,-0.160446953627764,-3.716561137324071e-05,-0.18,-0.02,0.57,0.001,805.295,805.0975,6.990000000000009,7.779999999999973,802.84,788.0,9.017483513266844
2016-09-09,802.84,803.0,787.01,788.0,13674,2127.81,-0.15827250607472,-0.006394194908591541,-2.47,-0.55,0.31,0.001,795.4200000000001,795.2125000000001,14.840000000000032,15.990000000000009,781.48,798.4,9.523251498473739
2016-09-12,781.48,800.17,779.61,798.4,14066,2159.04,-0.154347590273051,-0.018048458822117554,1.44,0.0,-0.47,0.001,789.94,789.9150000000001,-16.91999999999996,20.559999999999945,793.0,788.75,9.551515816867964
2016-09-13,793.0,796.35,784.33,788.75,13051,2127.02,-0.15356499734698,0.013028631447700079,-1.48,-0.25,-0.47,0.001,790.875,790.6075,4.25,12.019999999999982,790.65,790.01,9.476620038167528
2016-09-14,790.65,796.33,787.53,790.01,9480,2125.77,-0.153038389656648,-0.012724306049135358,-0.08,0.11,-0.83,0.001,790.3299999999999,791.1299999999999,0.6399999999999864,8.800000000000068,792.8,798.0,9.156939595249067
2016-09-15,792.8,803.65,788.66,798.0,11457,2147.26,-0.152767698724097,0.0022037408172879214,1.07,0.31,-0.33,0.001,795.4,795.7775,-5.2000000000000455,14.990000000000009,799.99,798.02,9.346356175893625
2016-09-16,799.99,802.8,793.62,798.02,16010,2139.16,-0.152752889349761,0.01353293964764902,-0.36,0.33,-0.46,0.001,799.005,798.6075000000001,1.9700000000000273,9.17999999999995,800.1,795.1,9.68096880599076
2016-09-19,800.1,803.99,793.0,795.1,8456,2139.12,-0.154148410211143,-0.00407705554733135,0.05,0.4,0.16,0.001,797.6,798.0474999999999,5.0,10.990000000000009,798.78,800.5,9.042631527550073
2016-09-20,798.78,802.75,797.0,800.5,7122,2139.76,-0.155264613145031,-0.003238387153395844,-0.02,-0.21,-0.51,0.001,799.64,799.7574999999999,-1.7200000000000273,5.75,803.55,805.41,8.870943863837724
2016-09-21,803.55,805.91,796.03,805.41,9448,2163.12,-0.156839694794523,0.005504146845904565,1.12,0.14,0.33,0.001,804.48,802.7249999999999,-1.8600000000000136,9.879999999999995,806.12,816.9,9.153558357877198
2016-09-22,806.12,819.06,806.0,816.9,12426,2177.18,-0.158873859976934,0.006542853719945511,0.7,0.85,-0.05,0.001,811.51,812.02,-10.779999999999973,13.059999999999945,819.0,814.95,9.42754633062364
2016-09-23,819.0,819.0,810.0,814.95,10234,2164.69,-0.161367373206969,0.013473513455317066,-0.6,-0.1,-0.19,0.001,816.975,815.7375,4.0499999999999545,9.0,810.0,802.0,9.233470789365038
2016-09-26,810.0,813.24,800.08,802.0,10558,2146.1,-0.171309382619428,-0.0012140340067265242,-0.88,-0.23,-0.35,0.001,806.0,806.3299999999999,8.0,13.159999999999968,804.0,804.8,9.264639145383562
2016-09-27,804.0,813.53,795.0,804.8,10411,2159.93,-0.175184625323241,-0.015220275950624505,0.64,-0.07,-0.53,0.001,804.4,804.3325,-0.7999999999999545,18.529999999999973,804.0,809.1,9.250618218474752
2016-09-28,804.0,812.4,802.78,809.1,10436,2171.37,-0.179360032602295,0.010016268370847277,0.56,0.21,1.1,0.001,806.55,807.07,-5.100000000000023,9.620000000000005,808.09,803.06,9.253016646256619
2016-09-29,808.09,813.91,800.85,803.06,9653,2151.13,-0.183836147409848,-0.0008267351689665246,-0.98,-0.42,0.54,0.001,805.575,806.4775,5.030000000000086,13.059999999999945,801.28,804.89,9.175024026848615
2016-09-30,801.28,808.09,801.28,804.89,12972,2168.27,-0.188613551801965,-0.009202003222571144,0.88,0.38,0.35,0.001,803.085,803.885,-3.6100000000000136,6.810000000000059,804.0,801.49,9.470548467427209
2016-10-03,804.0,805.25,796.23,801.49,10998,2161.2,-0.203965075090861,0.0017675774671298738,-0.26,-0.03,-0.13,0.001,802.745,801.7425000000001,2.509999999999991,9.019999999999982,802.0,802.68,9.30546871706776
2016-10-04,802.0,807.23,799.67,802.68,8829,2150.49,-0.208824450216323,-0.004587269634644219,-0.46,0.04,0.09,0.001,802.3399999999999,802.895,-0.67999999999995,7.560000000000059,804.5,803.0,9.085797036901582
2016-10-05,804.5,808.5,800.07,803.0,8456,2159.73,-0.213512982028966,0.003006511899411952,0.58,0.28,0.78,0.001,803.75,804.0175,1.5,8.42999999999995,803.0,803.1,9.042631527550073
2016-10-06,803.0,806.95,800.51,803.1,8030,2160.77,-0.218031280206709,-0.0019451110742959932,-0.06,-0.27,0.37,0.001,803.05,803.3899999999999,-0.10000000000002274,6.440000000000055,803.4,800.71,8.990939806940807
2016-10-07,803.4,806.0,792.26,800.71,8552,2153.74,-0.222379932290975,0.002306334590591586,-0.38,-0.51,0.16,0.001,802.0550000000001,800.5925,2.689999999999941,13.740000000000009,803.72,816.0,9.053920452704881
2016-10-10,803.72,817.38,800.71,816.0,11024,2163.66,-0.234375178918439,-0.00295549500560139,0.52,0.57,0.01,0.001,809.86,809.4525000000001,-12.279999999999973,16.66999999999996,813.74,809.85,9.30782999325344
2016-10-11,813.74,819.86,807.37,809.85,12472,2136.73,-0.237604420993576,0.016670306977823034,-1.3,-0.59,0.49,0.001,811.7950000000001,812.705,3.8899999999999864,12.490000000000009,810.0,811.6,9.431241410737613
2016-10-12,810.0,814.5,807.54,811.6,6372,2139.18,-0.240258684260924,-0.005665917368868076,0.06,-0.23,0.37,0.001,810.8,810.91,-1.6000000000000227,6.960000000000036,800.1,804.0,8.759668671029939
2016-10-13,800.1,811.77,798.62,804.0,9649,2132.55,-0.242338313870259,0.002713822287231881,-0.42,-0.68,-0.63,0.001,802.05,803.6225,-3.8999999999999773,13.149999999999977,806.84,804.0,9.174609562020384
2016-10-14,806.84,810.09,802.32,804.0,8264,2132.98,-0.243843580248297,-0.009518285585805112,0.01,-0.36,0.57,0.001,805.4200000000001,805.8125000000001,2.840000000000032,7.769999999999982,804.29,808.25,9.019664010799474
2016-10-17,804.29,813.49,803.83,808.25,7612,2126.5,-0.245284283998059,0.000646441828542078,-0.29,-0.05,0.14,0.001,806.27,807.4649999999999,-3.9600000000000364,9.659999999999968,812.0,822.0,8.93748122841604
2016-10-18,812.0,828.81,806.84,822.0,15687,2139.6,-0.245625242389759,0.0027801872098140424,0.6,-0.16,0.03,0.001,817.0,817.4125,-10.0,21.969999999999914,821.0,826.83,9.66058762285624
2016-10-19,821.0,829.81,820.0,826.83,10563,2144.29,-0.246154651115274,0.017994335478680658,0.25,0.04,0.91,0.001,823.915,824.41,-5.830000000000041,9.809999999999945,828.55,826.5,9.265112607823163
2016-10-20,828.55,829.34,820.55,826.5,9751,2141.34,-0.246872579016799,0.006491486209782138,-0.16,-0.03,-0.11,0.001,827.525,826.235,2.0499999999999545,8.790000000000077,828.64,824.83,9.18512512283512
2016-10-21,828.64,828.64,818.31,824.83,11879,2141.16,-0.247779119450805,-0.006321060433496962,0.02,-0.12,-0.32,0.001,826.735,825.1049999999999,3.8099999999999454,10.330000000000041,827.9,837.0,9.38252741428954
2016-10-24,827.9,838.5,824.06,837.0,10266,2151.33,-0.251238831269536,0.002953162213541093,0.54,0.06,-0.16,0.001,832.45,831.865,-9.100000000000023,14.440000000000055,838.5,828.0,9.236592743120248
2016-10-25,838.5,839.5,803.93,828.0,13969,2143.16,-0.251942068918574,0.014074207597029107,-0.46,-0.58,0.23,0.001,833.25,827.4825,10.5,35.57000000000005,826.45,823.73,9.544595867727551
2016-10-26,826.45,828.59,816.35,823.73,13063,2139.43,-0.252268338382901,-0.008640377369881665,-0.23,-0.85,0.74,0.001,825.09,823.7800000000001,2.7200000000000273,12.240000000000009,826.0,825.1,9.477539085486564
2016-10-27,826.0,850.0,805.0,825.1,22864,2133.04,-0.252217682089293,-0.007815157628110955,-0.33,-0.96,0.6,0.001,825.55,826.525,0.8999999999999773,45.0,826.1,819.98,10.037318900169648
2016-10-28,826.1,839.0,817.0,819.98,33425,2126.41,-0.251790093450609,-0.005794642630527776,-0.29,-0.1,0.1,0.001,823.04,825.52,6.1200000000000045,22.0,822.0,809.5,10.417059401970144
2016-10-31,822.0,823.59,808.0,809.5,17007,2126.15,-0.248418286020333,0.0027002381046337515,0.02,0.02,0.14,0.001,815.75,815.7725,12.5,15.590000000000032,812.0,803.51,9.741380302992413
2016-11-01,812.0,814.2,798.26,803.51,15858,2111.72,-0.247457567225917,-0.011856795550432597,-0.68,-0.35,0.17,0.001,807.755,806.9925000000001,8.490000000000009,15.940000000000055,804.0,777.01,9.671429383832344
2016-11-02,804.0,806.76,773.9,777.01,16847,2097.94,-0.246962442590842,-0.005472464707942684,-0.73,-0.66,0.35,0.001,790.505,790.4175,26.99000000000001,32.860000000000014,780.39,782.19,9.731927878386204
2016-11-03,780.39,790.0,778.63,782.19,15785,2088.66,-0.246216006053251,-0.021407426952006908,-0.4,-0.47,1.02,0.001,781.29,782.8025,-1.8000000000000682,11.370000000000005,783.8,781.1,9.666815400992093
2016-11-04,783.8,788.48,771.0,781.1,14091,2085.18,-0.245218160549521,-0.007933240885770665,-0.12,0.86,-0.43,0.001,782.45,781.095,2.699999999999932,17.480000000000018,794.49,803.0,9.553291574695105
2016-11-07,794.49,805.0,792.9,803.0,14496,2131.52,-0.240085793518646,-0.0013945284521599294,2.23,0.2,-0.16,0.001,798.745,798.8475,-8.509999999999991,12.100000000000023,802.25,815.0,9.581628028282761
2016-11-08,802.25,816.04,799.62,815.0,11733,2139.56,-0.237502044990334,0.02644289791859607,0.4,-0.08,-0.19,0.001,808.625,808.2275,-12.75,16.41999999999996,793.15,804.15,9.370160663423624
2016-11-09,793.15,811.71,786.1,804.15,21604,2163.26,-0.234716109345947,0.012329634876372609,1.46,1.83,0.99,0.001,798.65,798.7775,-11.0,25.610000000000014,810.2,779.0,9.980633761712781
2016-11-10,810.2,813.16,768.23,779.0,44341,2167.48,-0.23172762431356,-0.007900722950445662,0.32,1.14,1.8,0.001,794.6,792.6475,31.200000000000045,44.92999999999995,771.5,772.01,10.699665035915537
2016-11-11,771.5,778.0,765.54,772.01,26693,2164.45,-0.228536201282533,-0.0319093444726752,0.18,2.5,-0.04,0.001,771.755,771.7625,-0.5099999999999909,12.460000000000036,773.0,753.27,10.192156637730536
2016-11-14,773.0,775.0,743.59,753.27,26492,2164.2,-0.21706075134871,-0.011004953879930788,0.21,0.58,1.43,0.001,763.135,761.215,19.730000000000018,31.409999999999968,755.0,775.16,10.18459807960487
2016-11-15,755.0,780.24,755.0,775.16,21447,2180.39,-0.21137268735728,-0.024303352080895797,0.8,-0.55,0.15,0.001,765.0799999999999,766.3499999999999,-20.159999999999968,25.24000000000001,773.5,779.97,9.973340054434962
2016-11-16,773.5,783.51,766.33,779.97,13126,2176.94,-0.20447792315444,0.028712113525156627,-0.12,0.3,-0.56,0.001,776.735,775.8275000000001,-6.470000000000027,17.17999999999995,783.95,787.0,9.482350275033667
2016-11-17,783.95,788.9,779.85,787.0,11017,2187.12,-0.196375562172632,0.006198827861046632,0.56,0.13,-0.13,0.001,785.475,784.9250000000001,-3.0499999999999545,9.049999999999955,778.09,776.4,9.307194813340065
2016-11-18,778.09,791.29,775.0,776.4,12903,2181.9,-0.187064550813248,0.007892047022440877,-0.16,0.56,0.39,0.001,777.245,780.1949999999999,1.6900000000000546,16.289999999999964,778.0,785.99,9.465215121451847
2016-11-21,778.0,786.55,775.97,785.99,11609,2198.18,-0.152188564759102,-0.01304647744050135,0.77,-0.26,0.08,0.001,781.995,781.6275,-7.990000000000009,10.579999999999927,787.0,784.7,9.359535938338036
2016-11-22,787.0,793.77,783.74,784.7,9144,2202.94,-0.138462092316462,0.011315070691117531,0.31,0.54,0.58,0.001,785.85,787.3025,2.2999999999999545,10.029999999999973,785.69,778.65,9.120853205474647
2016-11-23,785.69,789.52,772.65,778.65,8896,2204.72,-0.123630374306081,0.00025482482177500944,0.16,0.52,0.18,0.001,782.1700000000001,781.6275,7.040000000000077,16.870000000000005,782.19,779.0,9.093357016490364
2016-11-25,782.19,782.9,778.19,779.0,4177,2213.35,-0.0906433429804745,-0.0076726719116601665,0.4,-0.08,-0.24,0.001,780.595,780.57,3.1900000000000546,4.709999999999923,777.5,785.79,8.337348564497175
2016-11-28,777.5,799.75,777.5,785.79,17811,2201.72,-0.0330314620201828,0.001577676508150328,-0.64,-0.77,0.07,0.001,781.645,785.135,-8.289999999999964,22.25,788.25,789.55,9.787571522938785
2016-11-29,788.25,796.44,784.3,789.55,10829,2204.66,-0.0122512850732717,0.0071008307827347145,0.11,-0.36,-0.07,0.001,788.9,789.635,-1.2999999999999545,12.1400000000001,792.0,776.45,9.28998299962838
2016-11-30,792.0,794.0,773.14,776.45,15231,2198.81,0.00913292079370389,0.004634282712800125,-0.25,-0.4,2.25,0.001,784.225,783.8975,15.549999999999955,20.860000000000014,774.5,764.29,9.631088103615504
2016-12-01,774.5,778.6,753.36,764.29,20634,2191.08,0.0311239362973309,-0.017325960380046954,-0.36,-0.67,2.06,0.001,769.395,767.6875,10.210000000000036,25.24000000000001,760.31,764.68,9.934695479660322
2016-12-02,760.31,770.5,759.0,764.68,12315,2191.95,0.0530077793834636,-0.01499822017139664,0.0,0.05,-0.32,0.001,762.4949999999999,763.6225,-4.3700000000000045,11.5,768.21,778.23,9.418573310554638
2016-12-05,768.21,780.0,766.96,778.23,11957,2204.71,0.110791090203365,0.0001700756768384917,0.75,1.1,0.28,0.001,773.22,773.35,-10.019999999999982,13.039999999999964,779.5,776.18,9.38907215991958
2016-12-06,779.5,785.28,773.32,776.18,11423,2212.23,0.127884265107744,0.01783949228995386,0.48,0.63,0.23,0.001,777.8399999999999,778.5699999999999,3.32000000000005,11.959999999999923,777.0,791.47,9.343384145733948
2016-12-07,777.0,792.0,773.53,791.47,14196,2241.35,0.143967164276897,-0.0026247802604779115,1.26,-0.63,0.52,0.001,784.235,783.5,-14.470000000000027,18.470000000000027,791.48,795.67,9.560715513766388
2016-12-08,791.48,799.0,787.9,795.67,10940,2246.19,0.159041879066694,0.019507496216393104,0.36,1.15,0.59,0.001,793.575,793.5125,-4.189999999999941,11.100000000000023,795.36,809.0,9.300181075975972
2016-12-09,795.36,809.95,795.21,809.0,13397,2259.53,0.173110369732743,0.004663967647784525,0.46,-0.28,0.12,0.001,802.1800000000001,802.3800000000001,-13.639999999999986,14.740000000000009,806.5,809.0,9.502786080276985
2016-12-12,806.5,811.35,804.49,809.0,10810,2256.96,0.20925863112627,0.0177991126189137,-0.3,-0.94,-0.1,0.001,807.75,807.8349999999999,-2.5,6.860000000000014,811.0,816.48,9.288226910633254
2016-12-13,811.0,824.3,806.1,816.48,14481,2271.72,0.219395888423155,-0.0019167013200864468,0.6,-0.51,-0.28,0.001,813.74,814.47,-5.480000000000018,18.199999999999932,817.79,820.75,9.580592724328602
2016-12-14,817.79,824.26,812.78,820.75,12009,2253.28,0.228648955826161,0.009166919083170721,-0.82,-0.36,-0.28,0.001,819.27,818.895,-2.9600000000000364,11.480000000000018,819.0,815.65,9.393411647660683
2016-12-15,819.0,823.0,812.0,815.65,12902,2262.03,0.237019036567158,0.003122634297029994,0.46,0.37,0.28,0.001,817.325,817.4125,3.3500000000000227,11.0,818.0,809.0,9.465137617092187
2016-12-16,818.0,819.2,808.12,809.0,17713,2258.07,0.244507219057962,-0.002742500765813248,-0.22,0.05,-0.41,0.001,813.5,813.5799999999999,9.0,11.080000000000041,809.5,811.92,9.782054112252597
2016-12-19,809.5,816.22,804.49,811.92,9165,2262.53,0.26153784853031,-0.007148640176282091,0.22,0.31,0.09,0.001,810.71,810.5325,-2.419999999999959,11.730000000000018,814.0,815.2,9.123147160273806
2016-12-20,814.0,817.0,811.0,815.2,8990,2270.76,0.264824499757951,0.0032791835734779632,0.44,0.43,0.68,0.001,814.6,814.3,-1.2000000000000455,6.0,816.47,811.8,9.103868127465667
2016-12-21,816.47,816.95,805.1,811.8,10421,2265.18,0.266702050736179,0.0033175824249364514,-0.24,-0.38,0.23,0.001,814.135,812.5799999999999,4.670000000000073,11.850000000000023,810.4,809.5,9.251578279992428
2016-12-22,810.4,811.51,806.03,809.5,7925,2260.96,0.26717074561421,-0.0036868666019456596,-0.3,-0.75,0.25,0.001,809.95,809.3600000000001,0.8999999999999773,5.480000000000018,808.79,807.69,8.977777598745481
2016-12-23,808.79,810.97,805.11,807.69,5547,2263.79,0.266230645339253,-0.003107530791628476,0.19,0.56,-0.51,0.001,808.24,808.1400000000001,1.099999999999909,5.860000000000014,809.7,809.95,8.621012520055235
2016-12-27,809.7,816.0,805.8,809.95,6711,2268.88,0.2488505953902,-0.002324610961104689,0.27,0.21,0.13,0.001,809.825,810.3625,-0.25,10.200000000000045,812.5,804.5,8.811503250158239
2016-12-28,812.5,813.33,802.44,804.5,8246,2249.92,0.240670651461632,0.002633327262123491,-0.87,-0.27,0.09,0.001,808.5,808.1925,8.0,10.889999999999986,804.35,803.5,9.017483513266844
2016-12-29,804.35,805.75,798.14,803.5,7269,2249.26,0.230793664091471,-0.006639833623167291,-0.04,0.13,-0.31,0.001,803.925,802.935,0.8500000000000227,7.610000000000014,804.99,792.21,8.891374009484636
2016-12-30,804.99,804.99,789.62,792.21,11741,2238.83,0.21921834891579,-0.0021027125074682936,-0.52,-0.11,0.21,0.001,798.6,797.9525000000001,12.779999999999973,15.370000000000005,800.1,808.01,9.370842268630211
2017-01-03,800.1,811.44,792.45,808.01,13977,2257.83,0.161194836632158,-0.013075841984292473,0.83,-0.11,0.08,0.002,804.0550000000001,803.0000000000001,-7.909999999999968,18.99000000000001,809.9,807.77,9.545168400484906
2017-01-04,809.9,813.43,804.11,807.77,10795,2270.75,0.146505221027187,0.019445019636872767,0.79,0.96,-0.15,0.002,808.835,808.8025,2.1299999999999955,9.319999999999936,805.46,813.5,9.286838342948908
2017-01-05,805.46,813.75,805.46,813.5,9372,2269.0,0.131943861353511,-0.00029705776443431954,-0.21,-0.86,-0.8,0.002,809.48,809.5425,-8.039999999999964,8.289999999999964,814.42,824.85,9.145481799627687
2017-01-06,814.42,828.96,811.5,824.85,14312,2276.98,0.117508864110167,0.0064783447970883905,0.29,-0.63,-0.31,0.002,819.635,819.9325,-10.430000000000064,17.460000000000036,826.68,827.18,9.568853625188556
2017-01-09,826.68,830.43,821.62,827.18,9945,2268.9,0.0749246201001599,0.014882191967036327,-0.37,-0.27,-1.04,0.002,826.93,826.4775,-0.5,8.809999999999945,828.0,826.5,9.204825191288073
2017-01-10,828.0,829.41,823.14,826.5,7645,2268.9,0.0610208288946286,0.00238439099176752,0.16,0.97,0.56,0.002,827.25,826.7624999999999,1.5,6.269999999999982,826.5,829.98,8.941807118363164
2017-01-11,826.5,829.98,821.47,829.98,9257,2275.32,0.047297283214884,-0.0014154249580607943,0.31,-0.32,0.53,0.002,828.24,826.9825,-3.480000000000018,8.509999999999991,828.73,829.75,9.133135301067211
2017-01-12,828.73,830.38,821.01,829.75,9718,2270.44,0.0337521985059445,0.004650101697717735,-0.3,-0.57,-0.89,0.002,829.24,827.4675,-1.0199999999999818,9.370000000000005,830.9,831.23,9.181735114965848
2017-01-13,830.9,834.65,829.52,831.23,8462,2274.64,0.0203838134191792,-0.0003976834879863863,0.29,0.63,-0.08,0.002,831.065,831.575,-0.3300000000000409,5.1299999999999955,827.5,827.4,9.043340831280013
2017-01-17,827.5,830.45,823.2,827.4,8578,2267.89,-0.0314206929043386,0.0016982821882470217,-0.49,-0.86,-0.59,0.002,827.45,827.1375,0.10000000000002274,7.25,828.92,829.99,9.056956065076825
2017-01-18,828.92,831.45,824.08,829.99,6476,2271.89,-0.0438127432598144,-0.0041967981879052416,0.24,0.17,0.24,0.002,829.4549999999999,828.6099999999999,-1.07000000000005,7.3700000000000045,830.05,824.51,8.775858314797526
2017-01-19,830.05,833.0,823.91,824.51,7229,2263.69,-0.0559380192749201,0.0018835101198145135,-0.38,-0.5,-0.04,0.002,827.28,827.8675,5.539999999999964,9.090000000000032,826.94,829.0,8.885855993000296
2017-01-20,826.94,829.24,824.6,829.0,8919,2271.31,-0.0677980976720436,-0.005624852234465076,0.33,0.06,0.18,0.002,827.97,827.4449999999999,-2.0599999999999454,4.639999999999986,828.71,844.61,9.095939111666207
2017-01-23,828.71,845.55,828.7,844.61,17342,2265.2,-0.101984401760389,0.004598974606659801,-0.29,-0.02,-0.3,0.002,836.6600000000001,836.8925000000002,-15.899999999999977,16.84999999999991,845.59,850.05,9.760886583937106
2017-01-24,845.59,851.52,842.28,850.05,11745,2280.07,-0.113723754230483,0.019443408445434962,0.83,0.68,0.8,0.002,847.8199999999999,847.36,-4.459999999999923,9.240000000000009,853.0,859.39,9.371182897093012
2017-01-25,853.0,859.39,849.74,859.39,11713,2298.37,-0.125948380224972,0.006021454276932043,0.84,0.15,0.35,0.002,856.1949999999999,855.38,-6.389999999999986,9.649999999999977,861.62,838.0,9.368454615069874
2017-01-26,861.62,866.01,822.2,838.0,23722,2296.68,-0.138659869385317,0.010445161985838478,-0.1,-0.62,0.38,0.002,849.81,846.9575,23.620000000000005,43.809999999999945,840.01,844.51,10.074158166589221
2017-01-27,840.01,867.0,840.01,844.51,27498,2294.69,-0.151859874662718,-0.0017138937370791256,-0.12,0.03,-0.66,0.002,842.26,847.8824999999999,-4.5,26.99000000000001,840.8,822.55,10.22186855373718
2017-01-30,840.8,840.8,821.03,822.55,25160,2280.9,-0.193847517471166,-0.014042393760977935,-0.68,-0.72,-0.41,0.002,831.675,831.2950000000001,18.25,19.769999999999982,823.0,823.0,10.133010710814377
2017-01-31,823.0,823.11,813.4,823.0,13972,2278.87,-0.208347471668431,-0.025407945423636998,0.0,0.88,-0.55,0.002,823.0,820.6275,0.0,9.710000000000036,825.0,814.1,9.544810605926722
2017-02-01,825.0,825.7,812.25,814.1,15708,2279.55,-0.223234111327939,-0.004428195406372297,0.04,-0.05,0.02,0.002,819.55,819.2625,10.899999999999977,13.450000000000045,814.13,816.99,9.661925415697901
2017-02-02,814.13,824.56,812.05,816.99,11244,2280.85,-0.238414080152023,-0.006053487021984722,-0.02,-0.26,-0.31,0.002,815.56,816.9325,-2.8600000000000136,12.509999999999991,819.21,820.13,9.327589932026422
2017-02-03,819.21,826.13,819.21,820.13,10336,2297.42,-0.252693522150334,0.0036976105796022165,0.82,0.55,0.64,0.002,819.6700000000001,821.1700000000001,-0.9199999999999591,6.919999999999959,819.0,820.15,9.243388226022383
2017-02-06,819.0,822.39,814.29,820.15,9654,2292.56,-0.28969661063079,0.0022827236432081143,-0.27,-0.57,-0.2,0.002,819.575,818.9575,-1.1499999999999773,8.100000000000023,823.5,828.8,9.175127616220438
2017-02-07,823.5,831.92,823.02,828.8,11650,2293.08,-0.299383199201966,0.001815124603729438,-0.01,-0.3,-0.51,0.002,826.15,826.81,-5.2999999999999545,8.899999999999977,831.37,829.57,9.363061458993847
2017-02-08,831.37,834.25,825.11,829.57,8327,2294.67,-0.307619161495,0.009219540260083273,0.06,-0.24,-0.53,0.002,830.47,830.075,1.7999999999999545,9.139999999999986,833.0,829.06,9.02725852623582
2017-02-09,833.0,833.0,826.49,829.06,7701,2307.87,-0.314405568481481,0.0007835828114310835,0.72,0.71,0.02,0.002,831.03,830.3875,3.9400000000000546,6.509999999999991,833.0,834.72,8.94910546953925
2017-02-10,833.0,837.15,830.51,834.72,9559,2316.1,-0.319743302638627,0.00021686687516428592,0.38,0.39,0.12,0.002,833.86,833.845,-1.7200000000000273,6.639999999999986,837.4,838.96,9.165238398063762
2017-02-13,837.4,841.74,836.24,838.96,8704,2328.25,-0.327178434457707,0.00575405432221596,0.49,-0.32,0.32,0.002,838.1800000000001,838.585,-1.5600000000000591,5.5,840.0,839.6,9.071537969095724
2017-02-14,840.0,842.0,835.83,839.6,9846,2337.58,-0.327063615246405,0.0049110165018055015,0.45,-0.23,0.33,0.002,839.8,839.3575,0.39999999999997726,6.169999999999959,841.0,837.6,9.194820560318146
2017-02-15,841.0,841.78,836.22,837.6,8925,2349.25,-0.325730868001404,0.0012745842588176275,0.54,0.19,-0.44,0.002,839.3,839.1499999999999,3.3999999999999773,5.559999999999945,837.25,841.2,9.09661160664784
2017-02-16,837.25,842.69,835.6,841.2,6064,2347.22,-0.323180019417583,-0.0032313164215846454,-0.16,-0.21,-0.03,0.002,839.225,839.1850000000001,-3.9500000000000455,7.090000000000032,841.0,846.5,8.710124927322207
2017-02-17,841.0,847.0,839.78,846.5,10697,2351.16,-0.319410737792797,0.005775550328473,0.2,-0.01,-0.57,0.002,843.75,843.5699999999999,-5.5,7.220000000000027,849.3,849.27,9.27771860730613
2017-02-21,849.3,852.2,846.55,849.27,8102,2365.38,-0.292329889422092,0.0051873784842610795,0.6,-0.04,0.13,0.002,849.285,849.3299999999999,0.029999999999972715,5.650000000000091,846.53,851.36,8.999866223762636
2017-02-22,846.53,853.79,846.31,851.36,8146,2362.82,-0.283206934946235,0.0032079281053147253,-0.15,-0.38,0.11,0.002,848.9449999999999,849.4975,-4.830000000000041,7.480000000000018,849.5,850.0,9.005282288208358
2017-02-23,849.5,854.36,842.49,850.0,9366,2363.81,-0.273295418840552,0.0024578727248166245,-0.11,-0.68,0.26,0.002,849.75,849.0875,-0.5,11.870000000000005,846.01,847.81,9.144841389743487
2017-02-24,846.01,849.98,842.96,847.81,9067,2367.34,-0.262594052251139,-0.0004229246558162795,0.15,0.04,-0.92,0.002,846.91,846.6899999999999,-1.7999999999999545,7.019999999999982,846.08,848.13,9.112396727646056
2017-02-27,846.08,850.67,843.01,848.13,6287,2369.75,-0.225180217891117,-0.0037555768486946203,0.22,0.82,-0.34,0.002,847.105,846.9725000000001,-2.0499999999999545,7.659999999999968,848.75,845.16,8.74623928838306
2017-02-28,848.75,848.83,841.44,845.16,9378,2363.64,-0.209940105182588,0.002191467074963788,-0.42,-1.38,0.21,0.002,846.9549999999999,846.045,3.590000000000032,7.389999999999986,852.0,856.34,9.146121799649531
